Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,celltype_identifier,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,source_name,SRA Study
SRR3201078,p29,RNA-Seq,51,59116650,PRJNA314132,SAMN04529209,61876142,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1610875,GSM2079417,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:31:00Z,1,GSM2079417,male,thoracic ganglion,SRP071085
SRR3201079,p29,RNA-Seq,51,69420588,PRJNA314132,SAMN04529210,70797532,sympathetic neuronal cells,Unclassified,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1610876,GSM2079418,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:31:00Z,1,GSM2079418,male,thoracic ganglion,SRP071085
SRR3201080,p29,RNA-Seq,51,115360929,PRJNA314132,SAMN04529211,119284059,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1610877,GSM2079419,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:31:00Z,1,GSM2079419,male,thoracic ganglion,SRP071085
SRR3201081,p29,RNA-Seq,51,130053723,PRJNA314132,SAMN04529212,134188747,sympathetic neuronal cells,Unclassified,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610878,GSM2079420,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:31:00Z,1,GSM2079420,male,thoracic ganglion,SRP071085
SRR3201082,p29,RNA-Seq,51,107292780,PRJNA314132,SAMN04529393,110884811,sympathetic neuronal cells,Noradrenergic1,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1610879,GSM2079421,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:31:00Z,1,GSM2079421,male,thoracic ganglion,SRP071085
SRR3201083,p29,RNA-Seq,51,70987257,PRJNA314132,SAMN04529394,74071007,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1610880,GSM2079422,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:31:00Z,1,GSM2079422,male,thoracic ganglion,SRP071085
SRR3201084,p29,RNA-Seq,51,62933796,PRJNA314132,SAMN04529395,65928704,sympathetic neuronal cells,Noradrenergic3,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610881,GSM2079423,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:31:00Z,1,GSM2079423,male,thoracic ganglion,SRP071085
SRR3201085,p29,RNA-Seq,51,39666168,PRJNA314132,SAMN04529396,41612312,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1610882,GSM2079424,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:30:00Z,1,GSM2079424,male,thoracic ganglion,SRP071085
SRR3200788,p31,RNA-Seq,51,55385541,PRJNA314132,SAMN04529150,57381847,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610607,GSM2079150,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:14:00Z,1,GSM2079150,female,thoracic ganglion,SRP071085
SRR3200793,p31,RNA-Seq,51,90357771,PRJNA314132,SAMN04529303,94311404,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610612,GSM2079155,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:14:00Z,1,GSM2079155,female,thoracic ganglion,SRP071085
SRR3200797,p31,RNA-Seq,51,58958091,PRJNA314132,SAMN04529307,61658228,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610616,GSM2079159,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079159,female,thoracic ganglion,SRP071085
SRR3200848,p31,RNA-Seq,51,60246708,PRJNA314132,SAMN04529141,62818939,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610667,GSM2079210,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:01:00Z,1,GSM2079210,female,thoracic ganglion,SRP071085
SRR3200852,p31,RNA-Seq,51,61415526,PRJNA314132,SAMN04529366,64164198,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610671,GSM2079214,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:58:00Z,1,GSM2079214,female,thoracic ganglion,SRP071085
SRR3200857,p31,RNA-Seq,51,62372847,PRJNA314132,SAMN04529371,65002330,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610676,GSM2079219,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:58:00Z,1,GSM2079219,female,thoracic ganglion,SRP071085
SRR3200899,p33,RNA-Seq,51,57576195,PRJNA314132,SAMN04529353,60292341,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610718,GSM2079261,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:52:00Z,1,GSM2079261,female,thoracic ganglion,SRP071085
SRR3200915,p33,RNA-Seq,51,40376190,PRJNA314132,SAMN04529279,42599571,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610734,GSM2079277,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079277,female,thoracic ganglion,SRP071085
SRR3200922,p33,RNA-Seq,51,39743841,PRJNA314132,SAMN04529286,41918051,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610741,GSM2079284,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:47:00Z,1,GSM2079284,female,thoracic ganglion,SRP071085
SRR3200927,p16,RNA-Seq,51,27909495,PRJNA314132,SAMN04529291,29275517,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610746,GSM2079289,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:46:00Z,1,GSM2079289,female,thoracic ganglion,SRP071085
SRR3200955,p29,RNA-Seq,51,56458734,PRJNA314132,SAMN04529165,58808177,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610770,GSM2079313,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:43:00Z,1,GSM2079313,male,thoracic ganglion,SRP071085
SRR3200982,p38,RNA-Seq,51,100623357,PRJNA314132,SAMN04529244,107704505,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610790,GSM2079332,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:25:00Z,1,GSM2079332,male,thoracic ganglion,SRP071085
SRR3201035,p30,RNA-Seq,51,91517052,PRJNA314132,SAMN04529237,95226587,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610843,GSM2079385,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:17:00Z,1,GSM2079385,female,thoracic ganglion,SRP071085
SRR3201062,p33,RNA-Seq,51,39417288,PRJNA314132,SAMN04529193,41305041,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610859,GSM2079401,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:02:00Z,1,GSM2079401,female,thoracic ganglion,SRP071085
SRR3201069,p30,RNA-Seq,51,30849747,PRJNA314132,SAMN04529200,32137933,sympathetic neuronal cells,Noradrenergic1,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610866,GSM2079408,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:46:00Z,1,GSM2079408,male,thoracic ganglion,SRP071085
SRR3200786,p31,RNA-Seq,51,83922234,PRJNA314132,SAMN04529148,86906385,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610605,GSM2079148,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:14:00Z,1,GSM2079148,female,thoracic ganglion,SRP071085
SRR3200840,p31,RNA-Seq,51,54165621,PRJNA314132,SAMN04529133,56479329,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610659,GSM2079202,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:02:00Z,1,GSM2079202,female,thoracic ganglion,SRP071085
SRR3200911,p33,RNA-Seq,51,52484100,PRJNA314132,SAMN04529276,54564199,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610730,GSM2079273,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079273,female,thoracic ganglion,SRP071085
SRR3201060,p33,RNA-Seq,51,67876002,PRJNA314132,SAMN04529192,71531748,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610858,GSM2079400,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:06:00Z,1,GSM2079400,female,thoracic ganglion,SRP071085
SRR3200901,p33,RNA-Seq,51,47149704,PRJNA314132,SAMN04529355,49144744,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610720,GSM2079263,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079263,female,thoracic ganglion,SRP071085
SRR3200923,p16,RNA-Seq,51,45087621,PRJNA314132,SAMN04529287,47240587,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610742,GSM2079285,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:46:00Z,1,GSM2079285,female,thoracic ganglion,SRP071085
SRR3200952,p29,RNA-Seq,51,459,PRJNA314132,SAMN04529164,29173,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610769,GSM2079312,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:42:00Z,1,GSM2079312,male,thoracic ganglion,SRP071085
SRR3200802,p31,RNA-Seq,51,59333400,PRJNA314132,SAMN04529312,62391354,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610621,GSM2079164,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079164,female,thoracic ganglion,SRP071085
SRR3200841,p31,RNA-Seq,51,37947060,PRJNA314132,SAMN04529134,39600129,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610660,GSM2079203,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:01:00Z,1,GSM2079203,female,thoracic ganglion,SRP071085
SRR3200906,p33,RNA-Seq,51,41156337,PRJNA314132,SAMN04529361,43364549,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610725,GSM2079268,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079268,female,thoracic ganglion,SRP071085
SRR3200928,p20,RNA-Seq,51,55990146,PRJNA314132,SAMN04529292,57942318,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610747,GSM2079290,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:46:00Z,1,GSM2079290,female,thoracic ganglion,SRP071085
SRR3200930,p29,RNA-Seq,51,68288031,PRJNA314132,SAMN04529294,71681639,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610749,GSM2079292,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:47:00Z,1,GSM2079292,male,thoracic ganglion,SRP071085
SRR3200945,p29,RNA-Seq,51,83424984,PRJNA314132,SAMN04529155,86996932,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610764,GSM2079307,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:43:00Z,1,GSM2079307,male,thoracic ganglion,SRP071085
SRR3200947,p29,RNA-Seq,51,71995068,PRJNA314132,SAMN04529161,75789511,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610766,GSM2079309,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:43:00Z,1,GSM2079309,male,thoracic ganglion,SRP071085
SRR3200951,p29,RNA-Seq,51,45939474,PRJNA314132,SAMN04529163,47937938,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610768,GSM2079311,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:43:00Z,1,GSM2079311,male,thoracic ganglion,SRP071085
SRR3200956,p29,RNA-Seq,51,3366,PRJNA314132,SAMN04529166,31673,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610771,GSM2079314,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:42:00Z,1,GSM2079314,male,thoracic ganglion,SRP071085
SRR3200976,p29,RNA-Seq,51,63155340,PRJNA314132,SAMN04529178,66248186,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610783,GSM2079326,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:28:00Z,1,GSM2079326,male,thoracic ganglion,SRP071085
SRR3201031,p30,RNA-Seq,51,60574944,PRJNA314132,SAMN04529233,63528123,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610839,GSM2079381,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:16:00Z,1,GSM2079381,female,thoracic ganglion,SRP071085
SRR3201034,p30,RNA-Seq,51,99904461,PRJNA314132,SAMN04529236,103713036,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610842,GSM2079384,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:17:00Z,1,GSM2079384,female,thoracic ganglion,SRP071085
SRR3201037,p30,RNA-Seq,51,60770682,PRJNA314132,SAMN04529239,63748005,sympathetic neuronal cells,Ach2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610845,GSM2079387,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:16:00Z,1,GSM2079387,female,thoracic ganglion,SRP071085
SRR3201067,p30,RNA-Seq,51,72309636,PRJNA314132,SAMN04529198,74770412,sympathetic neuronal cells,Noradrenergic1,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610864,GSM2079406,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:50:00Z,1,GSM2079406,male,thoracic ganglion,SRP071085
SRR3200803,p31,RNA-Seq,51,58920861,PRJNA314132,SAMN04529313,61915732,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610622,GSM2079165,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079165,female,thoracic ganglion,SRP071085
SRR3200804,p31,RNA-Seq,51,43278447,PRJNA314132,SAMN04529314,45539670,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610623,GSM2079166,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079166,female,thoracic ganglion,SRP071085
SRR3200839,p31,RNA-Seq,51,54253698,PRJNA314132,SAMN04529132,56901372,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610658,GSM2079201,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:02:00Z,1,GSM2079201,female,thoracic ganglion,SRP071085
SRR3200907,p33,RNA-Seq,51,44022537,PRJNA314132,SAMN04529362,45933320,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610726,GSM2079269,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079269,female,thoracic ganglion,SRP071085
SRR3200929,p29,RNA-Seq,51,57817068,PRJNA314132,SAMN04529293,60433610,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610748,GSM2079291,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:46:00Z,1,GSM2079291,male,thoracic ganglion,SRP071085
SRR3200949,p29,RNA-Seq,51,58520409,PRJNA314132,SAMN04529162,60712438,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610767,GSM2079310,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:43:00Z,1,GSM2079310,male,thoracic ganglion,SRP071085
SRR3200954,p29,RNA-Seq,51,56100,PRJNA314132,SAMN04529165,77199,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610770,GSM2079313,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:42:00Z,1,GSM2079313,male,thoracic ganglion,SRP071085
SRR3201002,p38,RNA-Seq,51,52434018,PRJNA314132,SAMN04529264,55909888,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610810,GSM2079352,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:22:00Z,1,GSM2079352,male,thoracic ganglion,SRP071085
SRR3201006,p38,RNA-Seq,51,94590261,PRJNA314132,SAMN04529268,101523269,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610814,GSM2079356,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:22:00Z,1,GSM2079356,male,thoracic ganglion,SRP071085
SRR3200805,p31,RNA-Seq,51,59976000,PRJNA314132,SAMN04529315,62870007,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610624,GSM2079167,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079167,female,thoracic ganglion,SRP071085
SRR3200854,p31,RNA-Seq,51,49821951,PRJNA314132,SAMN04529368,52125135,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610673,GSM2079216,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:58:00Z,1,GSM2079216,female,thoracic ganglion,SRP071085
SRR3200905,p33,RNA-Seq,51,67946739,PRJNA314132,SAMN04529360,70263845,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610724,GSM2079267,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079267,female,thoracic ganglion,SRP071085
SRR3200938,p29,RNA-Seq,51,50933955,PRJNA314132,SAMN04529302,53057193,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610757,GSM2079300,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:43:00Z,1,GSM2079300,male,thoracic ganglion,SRP071085
SRR3201033,p30,RNA-Seq,51,72896289,PRJNA314132,SAMN04529235,76100846,sympathetic neuronal cells,Ach1,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610841,GSM2079383,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:16:00Z,1,GSM2079383,female,thoracic ganglion,SRP071085
